Org Name	Station ID	State	County	HUC	Generated HUC	Station Latitude	Station Longitude	Station Horizontal Datum	Visit Num	Activity ID	Activity Start	Activity Start Zone	Activity Medium	Activity Type	Activity Category-Rep Num	Activity Intent	Community Sampled	Subject Taxon	Biopart	Activity Depth	Activity Depth Unit	Sample Collection ID	Field Gear ID	Characteristic Name	Characteristic Description	Sample Fraction	Value Type	Statistic Type	Result Value as Text	Result Value Status	Result Value as Number	Units	Activity Comment	Result Comment	Result Measure Qualifier	Weight Basis	Temperature Basis	Duration Basis	Analytical Proc ID	All Result Detections/Thresholds	Analysis Date	Analysis Date Zone	Conf Level	Confidence Interval	Bio Individual Number	Sampling Component	Place In Series	Result Depth Height	Result Depth Height Unit	Result Depth Altitude Ref Point	Result Sampling Point	Bio Individual	Group Summary Count Weight	Frequency Class
Colorado Dept. of Public Health & Environment-WQCD	141	COLORADO	SUMMIT		14010002	39.5794444	-106.0922222	UNKWN       		20110831:141:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Heterlimnius corpulentus 				21COL001_WQX~SCM	Kick Net	Heterlimnius corpulentus	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=114169~Heterlimnius corpulentus~~~~~~~~~~~count		Actual		3	Final	3	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 3 - Taxonomic Name as listed by CDPHE: Heterlimnius corpulentus adults - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	141	COLORADO	SUMMIT		14010002	39.5794444	-106.0922222	UNKWN       		20110831:141:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Cinygmula 				21COL001_WQX~SCM	Kick Net	Cinygmula	(McDunnough 1933) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100557~Cinygmula~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Cinygmula - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	141	COLORADO	SUMMIT		14010002	39.5794444	-106.0922222	UNKWN       		20110831:141:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Rhithrogena robusta 				21COL001_WQX~SCM	Kick Net	Rhithrogena robusta	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100589~Rhithrogena robusta~~~~~~~~~~~count		Actual		8	Final	8	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 8 - Taxonomic Name as listed by CDPHE: Rhithrogena robusta - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR2	COLORADO	SUMMIT		14010002	39.49423	-106.04623	UNKWN       		20000501:BR2:2	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Lebertia 				21COL001_WQX~SCM	Kick Net	Lebertia	(Neuman 1880) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83034~Lebertia~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Lebertia - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	W10Mile	COLORADO	SUMMIT		14010002	39.5258333	-106.2175	UNKWN       		19970911:W10Mile:1	1997-09-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Drunella doddsii 				21COL001_WQX~SCM	Kick Net	Drunella doddsii	(Needham 1927) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=698494~Drunella doddsii~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Drunella doddsi - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR2	COLORADO	SUMMIT		14010002	39.49423	-106.04623	UNKWN       		20000501:BR2:2	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Prostoia besametsa 				21COL001_WQX~SCM	Kick Net	Prostoia besametsa	(Ricker 1952) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102585~Prostoia besametsa~~~~~~~~~~~count		Actual		56	Final	56	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 56 - Taxonomic Name as listed by CDPHE: Prostoia besametsa - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	141	COLORADO	SUMMIT		14010002	39.5794444	-106.0922222	UNKWN       		20110831:141:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Sweltsa 				21COL001_WQX~SCM	Kick Net	Sweltsa	(Ricker 1943) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103273~Sweltsa~~~~~~~~~~~count		Actual		28	Final	28	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 28 - Taxonomic Name as listed by CDPHE: Sweltsa - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR1	COLORADO	SUMMIT		14010002	39.48972	-106.04528	UNKWN       		20000501:BR1:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Parakiefferiella 				21COL001_WQX~SCM	Kick Net	Parakiefferiella	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128968~Parakiefferiella~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Parakiefferiella - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR2	COLORADO	SUMMIT		14010002	39.49423	-106.04623	UNKWN       		20000501:BR2:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Heterlimnius corpulentus 				21COL001_WQX~SCM	Kick Net	Heterlimnius corpulentus	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=114169~Heterlimnius corpulentus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Heterlimnius corpulentus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12304D	COLORADO	SUMMIT	14010002	14010002	39.62503	-106.066451	NAD83       		20040512:12304D:1	2004-05-12 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Pagastia 				21COL001_WQX~SCM	Kick Net	Pagastia	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128401~Pagastia~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Pagastia - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR1	COLORADO	SUMMIT		14010002	39.48972	-106.04528	UNKWN       		20000501:BR1:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Arctopsyche grandis 				21COL001_WQX~SCM	Kick Net	Arctopsyche grandis	(Banks 1900) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=115530~Arctopsyche grandis~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Arctopsyche grandis - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12304D	COLORADO	SUMMIT	14010002	14010002	39.62503	-106.066451	NAD83       		20110831:12304D:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Diamesa 				21COL001_WQX~SCM	Kick Net	Diamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355~Diamesa~~~~~~~~~~~count		Actual		22	Final	22	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 22 - Taxonomic Name as listed by CDPHE: Diamesa - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12304D	COLORADO	SUMMIT	14010002	14010002	39.62503	-106.066451	NAD83       		20040512:12304D:1	2004-05-12 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Simulium 				21COL001_WQX~SCM	Kick Net	Simulium	(Latreille 1802) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=126774~Simulium~~~~~~~~~~UserDefined~count		Actual		57	Final	57	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 46 - Taxonomic Name as listed by CDPHE: Simulium - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	W10Mile	COLORADO	SUMMIT		14010002	39.5258333	-106.2175	UNKWN       		19970911:W10Mile:1	1997-09-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Cricotopus (Cricotopus) 				21COL001_WQX~SCM	Kick Net	Cricotopus (Cricotopus)	(Wulp 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=568521~Cricotopus (Cricotopus)~~~~~~~~~~~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Cricotopus/Orthocladius - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	141	COLORADO	SUMMIT		14010002	39.5794444	-106.0922222	UNKWN       		20110831:141:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Epeorus longimanus 				21COL001_WQX~SCM	Kick Net	Epeorus longimanus	(Eaton 1885) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100637~Epeorus longimanus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Epeorus longimanus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	141	COLORADO	SUMMIT		14010002	39.5794444	-106.0922222	UNKWN       		20110831:141:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Orthocladius 				21COL001_WQX~SCM	Kick Net	Orthocladius	(Wulp 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128874~Orthocladius~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Orthocladius - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR1	COLORADO	SUMMIT		14010002	39.48972	-106.04528	UNKWN       		20000501:BR1:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Hydrobaenus 				21COL001_WQX~SCM	Kick Net	Hydrobaenus	(Fries) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128750~Hydrobaenus~~~~~~~~~~~count		Actual		8	Final	8	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 8 - Taxonomic Name as listed by CDPHE: Hydrobaenus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12304D	COLORADO	SUMMIT	14010002	14010002	39.62503	-106.066451	NAD83       		20110831:12304D:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Orthocladius 				21COL001_WQX~SCM	Kick Net	Orthocladius	(Wulp 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128874~Orthocladius~~~~~~~~~~~count		Actual		31	Final	31	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 31 - Taxonomic Name as listed by CDPHE: Orthocladius - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	W10Mile	COLORADO	SUMMIT		14010002	39.5258333	-106.2175	UNKWN       		19970911:W10Mile:1	1997-09-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Rhithrogena robusta 				21COL001_WQX~SCM	Kick Net	Rhithrogena robusta	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100589~Rhithrogena robusta~~~~~~~~~~~count		Actual		3	Final	3	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 3 - Taxonomic Name as listed by CDPHE: Rhithrogena robusta - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR1	COLORADO	SUMMIT		14010002	39.48972	-106.04528	UNKWN       		20000501:BR1:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Chloroperlidae 				21COL001_WQX~SCM	Kick Net	Chloroperlidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103202~Chloroperlidae~~~~~~~~~~~count		Actual		6	Final	6	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 6 - Taxonomic Name as listed by CDPHE: Chloroperlidae - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	W10Mile	COLORADO	SUMMIT		14010002	39.5258333	-106.2175	UNKWN       		19970911:W10Mile:1	1997-09-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Baetis tricaudatus 				21COL001_WQX~SCM	Kick Net	Baetis tricaudatus	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100817~Baetis tricaudatus~~~~~~~~~~~count		Actual		8	Final	8	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 8 - Taxonomic Name as listed by CDPHE: Baetis tricaudatus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR2	COLORADO	SUMMIT		14010002	39.49423	-106.04623	UNKWN       		20000501:BR2:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Chelifera 				21COL001_WQX~SCM	Kick Net	Chelifera	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=136305~Chelifera~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Chelifera - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR2	COLORADO	SUMMIT		14010002	39.49423	-106.04623	UNKWN       		20000501:BR2:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Baetis bicaudatus 				21COL001_WQX~SCM	Kick Net	Baetis bicaudatus	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100823~Baetis bicaudatus~~~~~~~~~~~count		Actual		58	Final	58	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 58 - Taxonomic Name as listed by CDPHE: Baetis bicaudatus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	141	COLORADO	SUMMIT		14010002	39.5794444	-106.0922222	UNKWN       		20110831:141:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Rheocricotopus 				21COL001_WQX~SCM	Kick Net	Rheocricotopus	(Thienemann and Harnisch) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129086~Rheocricotopus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Rheocricotopus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	141	COLORADO	SUMMIT		14010002	39.5794444	-106.0922222	UNKWN       		20110831:141:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Megarcys signata 				21COL001_WQX~SCM	Kick Net	Megarcys signata	(Hagen 1874) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103111~Megarcys signata~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Megarcys signata - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	BR1	COLORADO	SUMMIT		14010002	39.48972	-106.04528	UNKWN       		20000501:BR1:1	2000-05-01 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Orthocladius lignicola 				21COL001_WQX~SCM	Kick Net	Orthocladius lignicola	(Kieffer 1915) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128913~Orthocladius lignicola~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Orthocladius lignicola - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12342	COLORADO	SUMMIT		14010002	39.6036667	-105.9971667	UNKWN       		20110831:12342:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Zapada 				21COL001_WQX~SCM	Kick Net	Zapada	(Ricker 1952) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102591~Zapada~~~~~~~~~~~count		Actual		1	Final	1	count		300 count - The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is:  - Taxonomic Name as listed by CDPHE: Zapada - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	W10Mile	COLORADO	SUMMIT		14010002	39.5258333	-106.2175	UNKWN       		19970911:W10Mile:1	1997-09-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Larsia 				21COL001_WQX~SCM	Kick Net	Larsia	(Wiedemann 1824) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128183~Larsia~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Larsia - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12303	COLORADO	SUMMIT	14010002	14010002	39.727276	-106.130921	NAD83       		20040513:12303:1	2004-05-13 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Dicranota 				21COL001_WQX~SCM	Kick Net	Dicranota	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121027~Dicranota~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Dicranota - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12343A	COLORADO	SUMMIT	14010002	14010002	39.60685	-105.941472	WGS84       		20020521:12343A:1	2002-05-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Oreogeton 				21COL001_WQX~SCM	Kick Net	Oreogeton	(Schiner 1860) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=136377~Oreogeton~~~~~~~~~~UserDefined~count		Actual		3	Final	3	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 3 - Taxonomic Name as listed by CDPHE: Oreogeton - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12345	COLORADO	SUMMIT	14010002	14010002	39.581944	-105.871667	UNKWN       		20000530:12345:1	2000-05-30 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Epeorus longimanus 				21COL001_WQX~SCM	Kick Net	Epeorus longimanus	(Eaton 1885) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100637~Epeorus longimanus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Epeorus longimanus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12304B	COLORADO	SUMMIT	14010002	14010002	39.486239	-106.046837	WGS84       		20110831:12304b:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Nais (Animalia) 				21COL001_WQX~SCM	Kick Net	Nais (Animalia)	(Mueller 1773) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=68946~Nais (Animalia)~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Nais spp. - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12342P	COLORADO	SUMMIT		14010002	39.5967	-105.8745	UNKWN       		20020521:12342P:1	2002-05-21 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Perlodidae 				21COL001_WQX~SCM	Kick Net	Perlodidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102994~Perlodidae~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Perlodidae - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12322B	COLORADO	SUMMIT		14010002	39.6611	-105.982	UNKWN       		19980919:12322B:1	1998-09-19 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rhyacophila coloradensis 				21COL001_WQX~SCM	Kick Net	Rhyacophila coloradensis	(Banks 1904) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=115156~Rhyacophila coloradensis~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Rhyacophila coloradensis - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12304B	COLORADO	SUMMIT	14010002	14010002	39.486239	-106.046837	WGS84       		20040512:12304b:3	2004-05-12 00:00:00		Biological	Quality Control Sample-Blind Duplicate	Quality Control Sample-Blind Duplicate	Population Census	Benthic Macroinvertebrates	Rheocricotopus 				21COL001_WQX~SCM	Kick Net	Rheocricotopus	(Thienemann and Harnisch) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129086~Rheocricotopus~~~~~~~~~~~count		Actual		3	Final	3	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Rheocricotopus - Fast or Slow Riffle?: Duplicate Sample					~															
Colorado Dept. of Public Health & Environment-WQCD	115	COLORADO	SUMMIT		14010002	39.56666	-106.0491	UNKWN       		20040512:115:2	2004-05-12 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Eukiefferiella 				21COL001_WQX~SCM	Kick Net	Eukiefferiella	(Thienemann) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128689~Eukiefferiella~~~~~~~~~~~count		Actual		6	Final	6	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Eukiefferiella - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12370A	COLORADO	SUMMIT	14010002	14010002	39.58835	-106.00345	NAD83       		20110831:12370A:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Pagastia 				21COL001_WQX~SCM	Kick Net	Pagastia	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128401~Pagastia~~~~~~~~~~~count		Actual		6	Final	6	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Pagastia - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12303	COLORADO	SUMMIT	14010002	14010002	39.727276	-106.130921	NAD83       		20110831:12303:1	2011-08-31 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rheocricotopus 				21COL001_WQX~SCM	Kick Net	Rheocricotopus	(Thienemann and Harnisch) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=129086~Rheocricotopus~~~~~~~~~~~count		Actual		16	Final	16	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 16 - Taxonomic Name as listed by CDPHE: Rheocricotopus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12322A	COLORADO	SUMMIT		14010002	39.6486667	-106.0166667	UNKWN       		19980919:12322A:2	1998-09-19 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rhithrogena robusta 				21COL001_WQX~SCM	Kick Net	Rhithrogena robusta	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100589~Rhithrogena robusta~~~~~~~~~~~count		Actual		16	Final	16	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 16 - Taxonomic Name as listed by CDPHE: Rhithrogena robusta - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12338	COLORADO	SUMMIT		14010002	39.525	-106.2161667	UNKWN       		19970911:12338:0	1997-09-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Sweltsa 				21COL001_WQX~SCM	Kick Net	Sweltsa	(Ricker 1943) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103273~Sweltsa~~~~~~~~~~~count		Actual		3	Final	3	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 3 - Taxonomic Name as listed by CDPHE: Sweltsa - Fast or Slow Riffle?:					~															
